year,storm_id,source_file,source_page,source_table,source_row,raw_text,problem_type,problem_description,recommended_action,resolved
1999,,27_510109_35_66a331_1999.pdf,67,OCR_PAGE_67,20.0,'6861,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
1999,,27_510109_35_66a331_1999.pdf,67,OCR_PAGE_67,23.0,'8881 ',NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
1999,,27_510109_35_66a331_1999.pdf,67,OCR_PAGE_67,25.0,"'AONOCASOP,8",NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
1999,,27_510109_35_66a331_1999.pdf,67,OCR_PAGE_67,30.0,PLerxh,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
1999,,27_510109_35_66a331_1999.pdf,67,OCR_PAGE_67,36.0,8 8 8 8 3,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
1999,,27_510109_35_66a331_1999.pdf,67,OCR_PAGE_67,37.0,'^oneldlos),NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
1999,,27_510109_35_66a331_1999.pdf,67,OCR_PAGE_67,38.0,HdWx Ni 03345 QNIM,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,15,OCR_PAGE_15,1.0,At IFVERI Dul,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,15,OCR_PAGE_15,2.0,Fig 2.1.2,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,19,OCR_PAGE_19,1.0,Table 2.2.1,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,19,OCR_PAGE_19,2.0,Best track and other parameters for the Bay of Bengal,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,19,OCR_PAGE_19,3.0,"Depresslon (25-24 August, 20001",NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,19,OCR_PAGE_19,4.0,Date Time Centre ci: EstImated Estimated Estlmated Grade,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,19,OCR_PAGE_19,5.0,(Utci Lat 'N / No. Long . € Central pressure Maximum Sustalned drop at Pressure,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,19,OCR_PAGE_19,6.0,(hpal surface the centre,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,19,OCR_PAGE_19,7.0,wind (kcs) (hpal,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,28,OCR_PAGE_28,1.0,Machilipatnam 18.10.2000,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,28,OCR_PAGE_28,2.0,1200 UTC,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,28,OCR_PAGE_28,3.0,1300 UTC,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,28,OCR_PAGE_28,4.0,Fig 2.3.5,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,33,OCR_PAGE_33,1.0,7snI Isano HAHDTOMT,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,33,OCR_PAGE_33,2.0,Manottian,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,33,OCR_PAGE_33,3.0,Fig 2.4.2,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,41,OCR_PAGE_41,5.0,4 1 6,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,41,OCR_PAGE_41,7.0,6 7 8,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,41,OCR_PAGE_41,8.0,8 5 8,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,41,OCR_PAGE_41,13.0,4 8 !,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,41,OCR_PAGE_41,16.0,1 9 g 1,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,41,OCR_PAGE_41,19.0,0 3 1,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,41,OCR_PAGE_41,24.0,1 V 1 6 52,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,41,OCR_PAGE_41,25.0,8 7 7 8,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,41,OCR_PAGE_41,26.0,F W 0 8 2,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,41,OCR_PAGE_41,28.0,2 Q 00 4,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,49,OCR_PAGE_49,1.0,Table 2.6.1/ Contlnued),NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,49,OCR_PAGE_49,2.0,Best track and other parameters for the Bay Of Bengal,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,49,OCR_PAGE_49,3.0,"Very Severe Cyclonlc storm (23.28 December , 20001",NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,49,OCR_PAGE_49,4.0,Date Tlme Centre C. Estlmated Estlmated Estlmated Grade,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,49,OCR_PAGE_49,5.0,(Utci Lat; %N / No_. central Maximum Pressure,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,49,OCR_PAGE_49,6.0,Long .%E pressure sustalned drop at,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,49,OCR_PAGE_49,7.0,(hpal Surface the centre,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,49,OCR_PAGE_49,8.0,Windiktsi (hpal,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,49,OCR_PAGE_49,12.0,06 8.5779.5 40 986 77 24 VscS,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,49,OCR_PAGE_49,18.0,znd landfall south Of Tuticorin ( 433791 on earlv morning hours of,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2000,,27_5af63e_35_0c0afa_2000.pdf,49,OCR_PAGE_49,19.0,28 December,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,18,OCR_PAGE_18,1.0,Table 2.1.1 ( Continued },NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,18,OCR_PAGE_18,2.0,Best track positions and other parameters for tne Arabian Sea,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,18,OCR_PAGE_18,3.0,"Very Severe Cvclonic Storm 21-28 May, 2001",NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,18,OCR_PAGE_18,4.0,Date centre Time (UTCI C | ND; Lat 0N / Estimated Central Pressure Estimated Maximum Sustained Estimated Pressure drop at crade,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,18,OCR_PAGE_18,5.0,Long 0 E (npa) Surface the centre,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,18,OCR_PAGE_18,6.0,Wind (kU (hpai,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,18,OCR_PAGE_18,34.0,05 The system wcakened into 3 low pressure area over sea,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,18,OCR_PAGE_18,35.0,close t0 Saurashtna coast,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,28,OCR_PAGE_28,1.0,Table 2.2.1,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,28,OCR_PAGE_28,2.0,Best track positions and other parameters for the west central Bav Of Bengal,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,28,OCR_PAGE_28,3.0,Depression 12-13 June 2001,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,28,OCR_PAGE_28,4.0,Date Time Centre C | ESUMJiEU EstImated Eslimated Grade,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,28,OCR_PAGE_28,5.0,"(UTCI Long NO Lat ""N/ E centrai Pressure (hpai Maximum Sustained Surface Pressure drop a Lhe centre",NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,28,OCR_PAGE_28,6.0,Wind Ikt (npal,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,34,OCR_PAGE_34,1.0,Table 2.3.1,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,34,OCR_PAGE_34,2.0,Best track and other parameters for tne Arabian Sea,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,34,OCR_PAGE_34,3.0,"cycianic Storm 24-27, september 2001",NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,34,OCR_PAGE_34,4.0,Time Date Centre C | Estimated Estimated Estlmated Grade,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,34,OCR_PAGE_34,5.0,IUTC) 0 Lat Long NO. N/ 0 € central Pressure (npa Maximum Sustained Surface Pressure drop a the centre,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,34,OCR_PAGE_34,6.0,Wind (ku (hpal,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,34,OCR_PAGE_34,31.0,28.9.2001 OOCO The svstem weakened InTO & low pressure area over sea,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,40,OCR_PAGE_40,1.0,Fd #uaarnsra,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,40,OCR_PAGE_40,4.0,Atnaman,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,40,OCR_PAGE_40,6.0,"Fig 2 4 ,2 Satellite picture showing (a ) a weak cloud band in",NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,40,OCR_PAGE_40,7.0,the southemn sector of the convection at the developing stage,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,40,OCR_PAGE_40,8.0,of the System (CI 2.0 ) and (b) comma cloud structure,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,40,OCR_PAGE_40,9.0,indicating minimal   cyclone stage ( CI 2.5},NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,45,OCR_PAGE_45,1.0,Jnba Hemlo,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,45,OCR_PAGE_45,4.0,"Fig: 25,2 Satellite pictures showing (a ) Low level circulation",NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,45,OCR_PAGE_45,5.0,Centre to the east of convection ( C 15 ) ana (b) Increase,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,45,OCR_PAGE_45,6.0,In convection; LLCC defined by cumulus cloud lines to the east of,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2001,,27_fa9a04_35_168f8a_2001.pdf,45,OCR_PAGE_45,7.0,The Convection_,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,1.0,2.2 Deep Depression over the Bay of Bengal ( 11-12 2002 ) May,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,2.0,A depression developed over south Andaman Sea at 110300 UTC near Iat,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,3.0,"120""N / long 96.0""E: It moved In 3 nortn-northeasterlv direction ana intensified",NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,4.0,"Into a deep depression DV 111200 UTC and IaV centred near Iat_ 14.5"" Mong: 96.59",NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,5.0,E continuing tO move In J nortn-northeasterlv direction the deep depression,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,6.0,crossed Tenasserim coast Of southern parts Of Myanmar In tne morning Of 12,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,8.0,The track Of tne system Is glven In Fig 1.1. The best rrack and Other,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,9.0,parameters have been Included In tne table 2.2.1.A few INSAT cloud Imagerles Of,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,10.0,the system are given In Flg 2.2.2,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,11.0,Weather realised,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,12.0,under the Influence Of tnls system Andaman & Nlcobar Istand recelved,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,13.0,heaw rains Nancowry reportea 4 cm rainfall 0n 11 May: Mavabandar 3n0 Hut Bav,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,14.0,reportea 8 cm & 3 cm respectlvely on 12 May:  Port Blair and Nancowry reported,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,15.0,3 cm each ON 13 May:,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,16.0,Damage,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,18,OCR_PAGE_18,17.0,NO damage tO Ilfe and property was reported,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,25,OCR_PAGE_25,1.0,Table 2.4.1,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,25,OCR_PAGE_25,2.0,Best track positlons and other parameters for tne Severe Cvclonic Storm,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,25,OCR_PAGE_25,3.0,over the Bav Of Bengal ( 10-12 November 2002 ),NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,25,OCR_PAGE_25,4.0,Dace Time C| Centre EstImated Estimated Estimated Crade,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,25,OCR_PAGE_25,5.0,"(UTC) NO; Lat 0P N / Long 0"" € Central Pressure (npai Maxlmum sustalned Surface Pressure drop at the centre",NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,25,OCR_PAGE_25,6.0,Wlnd (kt) (npai,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,25,OCR_PAGE_25,10.0,18 125 / 82.5 20 1004 30 6 DD,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,25,OCR_PAGE_25,13.0,06 14.5 / 83 5 20 1004 30 6 DD,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,25,OCR_PAGE_25,22.0,Crossed west Bengal coast south @f Kolkata near Sagar Islana at,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,25,OCR_PAGE_25,23.0,120900 UTC,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,29,OCR_PAGE_29,1.0,Table 2.5.1,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,29,OCR_PAGE_29,2.0,Best track and other parameters for tne Bav Of Bengal,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,29,OCR_PAGE_29,3.0,Cyclonlc storm ( 23 -28 November 2002 ),NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,29,OCR_PAGE_29,4.0,pace Tlme cencer C 1 Estlmaced Estimated Estimated Grade,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,29,OCR_PAGE_29,5.0,(UTC ) Lat Long: NO: 0 N/ 0 E central Pressure (hpa ) Maxlmum Sustalned surface Pressure drop ac tne centre,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,29,OCR_PAGE_29,6.0,Wind Ikt} (npai,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,29,OCR_PAGE_29,18.0,18 15.088.0 25 1000 35 8 CS,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,29,OCR_PAGE_29,20.0,03 25 15.5 /88 0 1002 35 8 CS,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,29,OCR_PAGE_29,27.0,03 16.0 /38 0 25 1002 35 8 CS,NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
2002,,27_54cee6_35_6641c5_2002.pdf,30,OCR_PAGE_30,1.0,Table 2.5.1 ( Continued ),NON_OBSERVATION_NARRATIVE_ROW,Narrative or non-observation row (OCR),EXCLUDE_UNLESS_CONFIRMED,False
