sample_id,storm_id,split,t0,frame_t_minus_15h,frame_t_minus_12h,frame_t_minus_9h,frame_t_minus_6h,frame_t_minus_3h,frame_t0,imd_lat_t0,imd_lon_t0,imd_wind_t0,imd_pressure_t0,imd_category_t0,imd_lat_12h,imd_lon_12h,wind_12h,pressure_12h,category_12h,imd_lat_24h,imd_lon_24h,wind_24h,pressure_24h,category_24h,imd_lat_48h,imd_lon_48h,wind_48h,pressure_48h,category_48h
NIO_2023_BIPARJOY_20230608_0900Z,NIO_2023_BIPARJOY,TEST,2023-06-08T09:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.07.18.npz,data/interim/gridsat/2023/gridsat_2023.06.07.21.npz,data/interim/gridsat/2023/gridsat_2023.06.08.00.npz,data/interim/gridsat/2023/gridsat_2023.06.08.03.npz,data/interim/gridsat/2023/gridsat_2023.06.08.06.npz,data/interim/gridsat/2023/gridsat_2023.06.08.09.npz,14.3,66.0,75.0,978.0,VSCS,14.6,66.0,75.0,978.0,VSCS,15.3,66.9,70.0,980.0,VSCS,16.9,67.4,80.0,966.0,VSCS
NIO_2023_BIPARJOY_20230608_1200Z,NIO_2023_BIPARJOY,TEST,2023-06-08T12:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.07.21.npz,data/interim/gridsat/2023/gridsat_2023.06.08.00.npz,data/interim/gridsat/2023/gridsat_2023.06.08.03.npz,data/interim/gridsat/2023/gridsat_2023.06.08.06.npz,data/interim/gridsat/2023/gridsat_2023.06.08.09.npz,data/interim/gridsat/2023/gridsat_2023.06.08.12.npz,14.4,66.0,75.0,978.0,VSCS,14.7,66.2,75.0,978.0,VSCS,15.5,67.1,65.0,982.0,VSCS,17.1,67.3,80.0,964.0,VSCS
NIO_2023_BIPARJOY_20230608_1500Z,NIO_2023_BIPARJOY,TEST,2023-06-08T15:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.08.00.npz,data/interim/gridsat/2023/gridsat_2023.06.08.03.npz,data/interim/gridsat/2023/gridsat_2023.06.08.06.npz,data/interim/gridsat/2023/gridsat_2023.06.08.09.npz,data/interim/gridsat/2023/gridsat_2023.06.08.12.npz,data/interim/gridsat/2023/gridsat_2023.06.08.15.npz,14.5,66.0,75.0,978.0,VSCS,14.8,66.4,70.0,980.0,VSCS,15.7,67.3,65.0,982.0,VSCS,17.3,67.3,80.0,964.0,VSCS
NIO_2023_BIPARJOY_20230608_1800Z,NIO_2023_BIPARJOY,TEST,2023-06-08T18:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.08.03.npz,data/interim/gridsat/2023/gridsat_2023.06.08.06.npz,data/interim/gridsat/2023/gridsat_2023.06.08.09.npz,data/interim/gridsat/2023/gridsat_2023.06.08.12.npz,data/interim/gridsat/2023/gridsat_2023.06.08.15.npz,data/interim/gridsat/2023/gridsat_2023.06.08.18.npz,14.6,66.0,75.0,978.0,VSCS,15.0,66.6,70.0,980.0,VSCS,16.0,67.4,70.0,978.0,VSCS,17.4,67.3,85.0,962.0,VSCS
NIO_2023_BIPARJOY_20230608_2100Z,NIO_2023_BIPARJOY,TEST,2023-06-08T21:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.08.06.npz,data/interim/gridsat/2023/gridsat_2023.06.08.09.npz,data/interim/gridsat/2023/gridsat_2023.06.08.12.npz,data/interim/gridsat/2023/gridsat_2023.06.08.15.npz,data/interim/gridsat/2023/gridsat_2023.06.08.18.npz,data/interim/gridsat/2023/gridsat_2023.06.08.21.npz,14.6,66.0,75.0,978.0,VSCS,15.3,66.9,70.0,980.0,VSCS,16.3,67.4,70.0,976.0,VSCS,17.6,67.3,85.0,962.0,VSCS
NIO_2023_BIPARJOY_20230609_0000Z,NIO_2023_BIPARJOY,TEST,2023-06-09T00:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.08.09.npz,data/interim/gridsat/2023/gridsat_2023.06.08.12.npz,data/interim/gridsat/2023/gridsat_2023.06.08.15.npz,data/interim/gridsat/2023/gridsat_2023.06.08.18.npz,data/interim/gridsat/2023/gridsat_2023.06.08.21.npz,data/interim/gridsat/2023/gridsat_2023.06.09.00.npz,14.7,66.2,75.0,978.0,VSCS,15.5,67.1,65.0,982.0,VSCS,16.5,67.4,75.0,974.0,VSCS,17.9,67.4,90.0,960.0,ESCS
NIO_2023_BIPARJOY_20230609_0300Z,NIO_2023_BIPARJOY,TEST,2023-06-09T03:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.08.12.npz,data/interim/gridsat/2023/gridsat_2023.06.08.15.npz,data/interim/gridsat/2023/gridsat_2023.06.08.18.npz,data/interim/gridsat/2023/gridsat_2023.06.08.21.npz,data/interim/gridsat/2023/gridsat_2023.06.09.00.npz,data/interim/gridsat/2023/gridsat_2023.06.09.03.npz,14.8,66.4,70.0,980.0,VSCS,15.7,67.3,65.0,982.0,VSCS,16.7,67.4,75.0,972.0,VSCS,18.0,67.6,90.0,958.0,ESCS
NIO_2023_BIPARJOY_20230609_0600Z,NIO_2023_BIPARJOY,TEST,2023-06-09T06:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.08.15.npz,data/interim/gridsat/2023/gridsat_2023.06.08.18.npz,data/interim/gridsat/2023/gridsat_2023.06.08.21.npz,data/interim/gridsat/2023/gridsat_2023.06.09.00.npz,data/interim/gridsat/2023/gridsat_2023.06.09.03.npz,data/interim/gridsat/2023/gridsat_2023.06.09.06.npz,15.0,66.6,70.0,980.0,VSCS,16.0,67.4,70.0,978.0,VSCS,16.8,67.4,75.0,970.0,VSCS,18.2,67.7,90.0,958.0,ESCS
NIO_2023_BIPARJOY_20230609_0900Z,NIO_2023_BIPARJOY,TEST,2023-06-09T09:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.08.18.npz,data/interim/gridsat/2023/gridsat_2023.06.08.21.npz,data/interim/gridsat/2023/gridsat_2023.06.09.00.npz,data/interim/gridsat/2023/gridsat_2023.06.09.03.npz,data/interim/gridsat/2023/gridsat_2023.06.09.06.npz,data/interim/gridsat/2023/gridsat_2023.06.09.09.npz,15.3,66.9,70.0,980.0,VSCS,16.3,67.4,70.0,976.0,VSCS,16.9,67.4,80.0,966.0,VSCS,18.4,67.7,90.0,958.0,ESCS
NIO_2023_BIPARJOY_20230609_1200Z,NIO_2023_BIPARJOY,TEST,2023-06-09T12:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.08.21.npz,data/interim/gridsat/2023/gridsat_2023.06.09.00.npz,data/interim/gridsat/2023/gridsat_2023.06.09.03.npz,data/interim/gridsat/2023/gridsat_2023.06.09.06.npz,data/interim/gridsat/2023/gridsat_2023.06.09.09.npz,data/interim/gridsat/2023/gridsat_2023.06.09.12.npz,15.5,67.1,65.0,982.0,VSCS,16.5,67.4,75.0,974.0,VSCS,17.1,67.3,80.0,964.0,VSCS,18.6,67.7,90.0,958.0,ESCS
NIO_2023_BIPARJOY_20230609_1500Z,NIO_2023_BIPARJOY,TEST,2023-06-09T15:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.09.00.npz,data/interim/gridsat/2023/gridsat_2023.06.09.03.npz,data/interim/gridsat/2023/gridsat_2023.06.09.06.npz,data/interim/gridsat/2023/gridsat_2023.06.09.09.npz,data/interim/gridsat/2023/gridsat_2023.06.09.12.npz,data/interim/gridsat/2023/gridsat_2023.06.09.15.npz,15.7,67.3,65.0,982.0,VSCS,16.7,67.4,75.0,972.0,VSCS,17.3,67.3,80.0,964.0,VSCS,18.7,67.7,90.0,958.0,ESCS
NIO_2023_BIPARJOY_20230609_1800Z,NIO_2023_BIPARJOY,TEST,2023-06-09T18:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.09.03.npz,data/interim/gridsat/2023/gridsat_2023.06.09.06.npz,data/interim/gridsat/2023/gridsat_2023.06.09.09.npz,data/interim/gridsat/2023/gridsat_2023.06.09.12.npz,data/interim/gridsat/2023/gridsat_2023.06.09.15.npz,data/interim/gridsat/2023/gridsat_2023.06.09.18.npz,16.0,67.4,70.0,978.0,VSCS,16.8,67.4,75.0,970.0,VSCS,17.4,67.3,85.0,962.0,VSCS,18.9,67.7,90.0,958.0,ESCS
NIO_2023_BIPARJOY_20230609_2100Z,NIO_2023_BIPARJOY,TEST,2023-06-09T21:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.09.06.npz,data/interim/gridsat/2023/gridsat_2023.06.09.09.npz,data/interim/gridsat/2023/gridsat_2023.06.09.12.npz,data/interim/gridsat/2023/gridsat_2023.06.09.15.npz,data/interim/gridsat/2023/gridsat_2023.06.09.18.npz,data/interim/gridsat/2023/gridsat_2023.06.09.21.npz,16.3,67.4,70.0,976.0,VSCS,16.9,67.4,80.0,966.0,VSCS,17.6,67.3,85.0,962.0,VSCS,19.0,67.7,90.0,958.0,ESCS
NIO_2023_BIPARJOY_20230610_0000Z,NIO_2023_BIPARJOY,TEST,2023-06-10T00:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.09.09.npz,data/interim/gridsat/2023/gridsat_2023.06.09.12.npz,data/interim/gridsat/2023/gridsat_2023.06.09.15.npz,data/interim/gridsat/2023/gridsat_2023.06.09.18.npz,data/interim/gridsat/2023/gridsat_2023.06.09.21.npz,data/interim/gridsat/2023/gridsat_2023.06.10.00.npz,16.5,67.4,75.0,974.0,VSCS,17.1,67.3,80.0,964.0,VSCS,17.9,67.4,90.0,960.0,ESCS,19.2,67.7,90.0,958.0,ESCS
NIO_2023_BIPARJOY_20230610_0300Z,NIO_2023_BIPARJOY,TEST,2023-06-10T03:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.09.12.npz,data/interim/gridsat/2023/gridsat_2023.06.09.15.npz,data/interim/gridsat/2023/gridsat_2023.06.09.18.npz,data/interim/gridsat/2023/gridsat_2023.06.09.21.npz,data/interim/gridsat/2023/gridsat_2023.06.10.00.npz,data/interim/gridsat/2023/gridsat_2023.06.10.03.npz,16.7,67.4,75.0,972.0,VSCS,17.3,67.3,80.0,964.0,VSCS,18.0,67.6,90.0,958.0,ESCS,19.4,67.7,90.0,958.0,ESCS
NIO_2023_BIPARJOY_20230610_0600Z,NIO_2023_BIPARJOY,TEST,2023-06-10T06:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.09.15.npz,data/interim/gridsat/2023/gridsat_2023.06.09.18.npz,data/interim/gridsat/2023/gridsat_2023.06.09.21.npz,data/interim/gridsat/2023/gridsat_2023.06.10.00.npz,data/interim/gridsat/2023/gridsat_2023.06.10.03.npz,data/interim/gridsat/2023/gridsat_2023.06.10.06.npz,16.8,67.4,75.0,970.0,VSCS,17.4,67.3,85.0,962.0,VSCS,18.2,67.7,90.0,958.0,ESCS,19.6,67.6,90.0,958.0,ESCS
NIO_2023_BIPARJOY_20230610_0900Z,NIO_2023_BIPARJOY,TEST,2023-06-10T09:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.09.18.npz,data/interim/gridsat/2023/gridsat_2023.06.09.21.npz,data/interim/gridsat/2023/gridsat_2023.06.10.00.npz,data/interim/gridsat/2023/gridsat_2023.06.10.03.npz,data/interim/gridsat/2023/gridsat_2023.06.10.06.npz,data/interim/gridsat/2023/gridsat_2023.06.10.09.npz,16.9,67.4,80.0,966.0,VSCS,17.6,67.3,85.0,962.0,VSCS,18.4,67.7,90.0,958.0,ESCS,19.7,67.5,90.0,958.0,ESCS
NIO_2023_BIPARJOY_20230610_1200Z,NIO_2023_BIPARJOY,TEST,2023-06-10T12:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.09.21.npz,data/interim/gridsat/2023/gridsat_2023.06.10.00.npz,data/interim/gridsat/2023/gridsat_2023.06.10.03.npz,data/interim/gridsat/2023/gridsat_2023.06.10.06.npz,data/interim/gridsat/2023/gridsat_2023.06.10.09.npz,data/interim/gridsat/2023/gridsat_2023.06.10.12.npz,17.1,67.3,80.0,964.0,VSCS,17.9,67.4,90.0,960.0,ESCS,18.6,67.7,90.0,958.0,ESCS,19.9,67.3,90.0,960.0,ESCS
NIO_2023_BIPARJOY_20230610_1500Z,NIO_2023_BIPARJOY,TEST,2023-06-10T15:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.10.00.npz,data/interim/gridsat/2023/gridsat_2023.06.10.03.npz,data/interim/gridsat/2023/gridsat_2023.06.10.06.npz,data/interim/gridsat/2023/gridsat_2023.06.10.09.npz,data/interim/gridsat/2023/gridsat_2023.06.10.12.npz,data/interim/gridsat/2023/gridsat_2023.06.10.15.npz,17.3,67.3,80.0,964.0,VSCS,18.0,67.6,90.0,958.0,ESCS,18.7,67.7,90.0,958.0,ESCS,20.0,67.2,90.0,960.0,ESCS
NIO_2023_BIPARJOY_20230610_1800Z,NIO_2023_BIPARJOY,TEST,2023-06-10T18:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.10.03.npz,data/interim/gridsat/2023/gridsat_2023.06.10.06.npz,data/interim/gridsat/2023/gridsat_2023.06.10.09.npz,data/interim/gridsat/2023/gridsat_2023.06.10.12.npz,data/interim/gridsat/2023/gridsat_2023.06.10.15.npz,data/interim/gridsat/2023/gridsat_2023.06.10.18.npz,17.4,67.3,85.0,962.0,VSCS,18.2,67.7,90.0,958.0,ESCS,18.9,67.7,90.0,958.0,ESCS,20.1,67.2,85.0,962.0,VSCS
NIO_2023_BIPARJOY_20230610_2100Z,NIO_2023_BIPARJOY,TEST,2023-06-10T21:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.10.06.npz,data/interim/gridsat/2023/gridsat_2023.06.10.09.npz,data/interim/gridsat/2023/gridsat_2023.06.10.12.npz,data/interim/gridsat/2023/gridsat_2023.06.10.15.npz,data/interim/gridsat/2023/gridsat_2023.06.10.18.npz,data/interim/gridsat/2023/gridsat_2023.06.10.21.npz,17.6,67.3,85.0,962.0,VSCS,18.4,67.7,90.0,958.0,ESCS,19.0,67.7,90.0,958.0,ESCS,20.3,67.2,85.0,962.0,VSCS
NIO_2023_BIPARJOY_20230611_0000Z,NIO_2023_BIPARJOY,TEST,2023-06-11T00:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.10.09.npz,data/interim/gridsat/2023/gridsat_2023.06.10.12.npz,data/interim/gridsat/2023/gridsat_2023.06.10.15.npz,data/interim/gridsat/2023/gridsat_2023.06.10.18.npz,data/interim/gridsat/2023/gridsat_2023.06.10.21.npz,data/interim/gridsat/2023/gridsat_2023.06.11.00.npz,17.9,67.4,90.0,960.0,ESCS,18.6,67.7,90.0,958.0,ESCS,19.2,67.7,90.0,958.0,ESCS,20.6,67.0,85.0,962.0,VSCS
NIO_2023_BIPARJOY_20230611_0300Z,NIO_2023_BIPARJOY,TEST,2023-06-11T03:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.10.12.npz,data/interim/gridsat/2023/gridsat_2023.06.10.15.npz,data/interim/gridsat/2023/gridsat_2023.06.10.18.npz,data/interim/gridsat/2023/gridsat_2023.06.10.21.npz,data/interim/gridsat/2023/gridsat_2023.06.11.00.npz,data/interim/gridsat/2023/gridsat_2023.06.11.03.npz,18.0,67.6,90.0,958.0,ESCS,18.7,67.7,90.0,958.0,ESCS,19.4,67.7,90.0,958.0,ESCS,20.9,66.9,85.0,962.0,VSCS
NIO_2023_BIPARJOY_20230611_0600Z,NIO_2023_BIPARJOY,TEST,2023-06-11T06:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.10.15.npz,data/interim/gridsat/2023/gridsat_2023.06.10.18.npz,data/interim/gridsat/2023/gridsat_2023.06.10.21.npz,data/interim/gridsat/2023/gridsat_2023.06.11.00.npz,data/interim/gridsat/2023/gridsat_2023.06.11.03.npz,data/interim/gridsat/2023/gridsat_2023.06.11.06.npz,18.2,67.7,90.0,958.0,ESCS,18.9,67.7,90.0,958.0,ESCS,19.6,67.6,90.0,958.0,ESCS,21.0,66.7,85.0,962.0,VSCS
NIO_2023_BIPARJOY_20230611_0900Z,NIO_2023_BIPARJOY,TEST,2023-06-11T09:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.10.18.npz,data/interim/gridsat/2023/gridsat_2023.06.10.21.npz,data/interim/gridsat/2023/gridsat_2023.06.11.00.npz,data/interim/gridsat/2023/gridsat_2023.06.11.03.npz,data/interim/gridsat/2023/gridsat_2023.06.11.06.npz,data/interim/gridsat/2023/gridsat_2023.06.11.09.npz,18.4,67.7,90.0,958.0,ESCS,19.0,67.7,90.0,958.0,ESCS,19.7,67.5,90.0,958.0,ESCS,21.1,66.5,85.0,962.0,VSCS
NIO_2023_BIPARJOY_20230611_1200Z,NIO_2023_BIPARJOY,TEST,2023-06-11T12:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.10.21.npz,data/interim/gridsat/2023/gridsat_2023.06.11.00.npz,data/interim/gridsat/2023/gridsat_2023.06.11.03.npz,data/interim/gridsat/2023/gridsat_2023.06.11.06.npz,data/interim/gridsat/2023/gridsat_2023.06.11.09.npz,data/interim/gridsat/2023/gridsat_2023.06.11.12.npz,18.6,67.7,90.0,958.0,ESCS,19.2,67.7,90.0,958.0,ESCS,19.9,67.3,90.0,960.0,ESCS,21.3,66.5,85.0,962.0,VSCS
NIO_2023_BIPARJOY_20230611_1500Z,NIO_2023_BIPARJOY,TEST,2023-06-11T15:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.11.00.npz,data/interim/gridsat/2023/gridsat_2023.06.11.03.npz,data/interim/gridsat/2023/gridsat_2023.06.11.06.npz,data/interim/gridsat/2023/gridsat_2023.06.11.09.npz,data/interim/gridsat/2023/gridsat_2023.06.11.12.npz,data/interim/gridsat/2023/gridsat_2023.06.11.15.npz,18.7,67.7,90.0,958.0,ESCS,19.4,67.7,90.0,958.0,ESCS,20.0,67.2,90.0,960.0,ESCS,21.4,66.4,85.0,962.0,VSCS
NIO_2023_BIPARJOY_20230611_1800Z,NIO_2023_BIPARJOY,TEST,2023-06-11T18:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.11.03.npz,data/interim/gridsat/2023/gridsat_2023.06.11.06.npz,data/interim/gridsat/2023/gridsat_2023.06.11.09.npz,data/interim/gridsat/2023/gridsat_2023.06.11.12.npz,data/interim/gridsat/2023/gridsat_2023.06.11.15.npz,data/interim/gridsat/2023/gridsat_2023.06.11.18.npz,18.9,67.7,90.0,958.0,ESCS,19.6,67.6,90.0,958.0,ESCS,20.1,67.2,85.0,962.0,VSCS,21.7,66.3,85.0,962.0,VSCS
NIO_2023_BIPARJOY_20230611_2100Z,NIO_2023_BIPARJOY,TEST,2023-06-11T21:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.11.06.npz,data/interim/gridsat/2023/gridsat_2023.06.11.09.npz,data/interim/gridsat/2023/gridsat_2023.06.11.12.npz,data/interim/gridsat/2023/gridsat_2023.06.11.15.npz,data/interim/gridsat/2023/gridsat_2023.06.11.18.npz,data/interim/gridsat/2023/gridsat_2023.06.11.21.npz,19.0,67.7,90.0,958.0,ESCS,19.7,67.5,90.0,958.0,ESCS,20.3,67.2,85.0,962.0,VSCS,21.7,66.3,85.0,964.0,VSCS
NIO_2023_BIPARJOY_20230612_0000Z,NIO_2023_BIPARJOY,TEST,2023-06-12T00:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.11.09.npz,data/interim/gridsat/2023/gridsat_2023.06.11.12.npz,data/interim/gridsat/2023/gridsat_2023.06.11.15.npz,data/interim/gridsat/2023/gridsat_2023.06.11.18.npz,data/interim/gridsat/2023/gridsat_2023.06.11.21.npz,data/interim/gridsat/2023/gridsat_2023.06.12.00.npz,19.2,67.7,90.0,958.0,ESCS,19.9,67.3,90.0,960.0,ESCS,20.6,67.0,85.0,962.0,VSCS,21.8,66.3,80.0,966.0,VSCS
NIO_2023_BIPARJOY_20230612_0300Z,NIO_2023_BIPARJOY,TEST,2023-06-12T03:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.11.12.npz,data/interim/gridsat/2023/gridsat_2023.06.11.15.npz,data/interim/gridsat/2023/gridsat_2023.06.11.18.npz,data/interim/gridsat/2023/gridsat_2023.06.11.21.npz,data/interim/gridsat/2023/gridsat_2023.06.12.00.npz,data/interim/gridsat/2023/gridsat_2023.06.12.03.npz,19.4,67.7,90.0,958.0,ESCS,20.0,67.2,90.0,960.0,ESCS,20.9,66.9,85.0,962.0,VSCS,21.8,66.3,80.0,966.0,VSCS
NIO_2023_BIPARJOY_20230612_0600Z,NIO_2023_BIPARJOY,TEST,2023-06-12T06:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.11.15.npz,data/interim/gridsat/2023/gridsat_2023.06.11.18.npz,data/interim/gridsat/2023/gridsat_2023.06.11.21.npz,data/interim/gridsat/2023/gridsat_2023.06.12.00.npz,data/interim/gridsat/2023/gridsat_2023.06.12.03.npz,data/interim/gridsat/2023/gridsat_2023.06.12.06.npz,19.6,67.6,90.0,958.0,ESCS,20.1,67.2,85.0,962.0,VSCS,21.0,66.7,85.0,962.0,VSCS,21.8,66.3,80.0,966.0,VSCS
NIO_2023_BIPARJOY_20230612_0900Z,NIO_2023_BIPARJOY,TEST,2023-06-12T09:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.11.18.npz,data/interim/gridsat/2023/gridsat_2023.06.11.21.npz,data/interim/gridsat/2023/gridsat_2023.06.12.00.npz,data/interim/gridsat/2023/gridsat_2023.06.12.03.npz,data/interim/gridsat/2023/gridsat_2023.06.12.06.npz,data/interim/gridsat/2023/gridsat_2023.06.12.09.npz,19.7,67.5,90.0,958.0,ESCS,20.3,67.2,85.0,962.0,VSCS,21.1,66.5,85.0,962.0,VSCS,21.9,66.5,80.0,966.0,VSCS
NIO_2023_BIPARJOY_20230612_1200Z,NIO_2023_BIPARJOY,TEST,2023-06-12T12:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.11.21.npz,data/interim/gridsat/2023/gridsat_2023.06.12.00.npz,data/interim/gridsat/2023/gridsat_2023.06.12.03.npz,data/interim/gridsat/2023/gridsat_2023.06.12.06.npz,data/interim/gridsat/2023/gridsat_2023.06.12.09.npz,data/interim/gridsat/2023/gridsat_2023.06.12.12.npz,19.9,67.3,90.0,960.0,ESCS,20.6,67.0,85.0,962.0,VSCS,21.3,66.5,85.0,962.0,VSCS,22.0,66.7,75.0,970.0,VSCS
NIO_2023_BIPARJOY_20230612_1500Z,NIO_2023_BIPARJOY,TEST,2023-06-12T15:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.12.00.npz,data/interim/gridsat/2023/gridsat_2023.06.12.03.npz,data/interim/gridsat/2023/gridsat_2023.06.12.06.npz,data/interim/gridsat/2023/gridsat_2023.06.12.09.npz,data/interim/gridsat/2023/gridsat_2023.06.12.12.npz,data/interim/gridsat/2023/gridsat_2023.06.12.15.npz,20.0,67.2,90.0,960.0,ESCS,20.9,66.9,85.0,962.0,VSCS,21.4,66.4,85.0,962.0,VSCS,22.1,66.8,75.0,970.0,VSCS
NIO_2023_BIPARJOY_20230612_1800Z,NIO_2023_BIPARJOY,TEST,2023-06-12T18:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.12.03.npz,data/interim/gridsat/2023/gridsat_2023.06.12.06.npz,data/interim/gridsat/2023/gridsat_2023.06.12.09.npz,data/interim/gridsat/2023/gridsat_2023.06.12.12.npz,data/interim/gridsat/2023/gridsat_2023.06.12.15.npz,data/interim/gridsat/2023/gridsat_2023.06.12.18.npz,20.1,67.2,85.0,962.0,VSCS,21.0,66.7,85.0,962.0,VSCS,21.7,66.3,85.0,962.0,VSCS,22.2,66.9,75.0,972.0,VSCS
NIO_2023_BIPARJOY_20230612_2100Z,NIO_2023_BIPARJOY,TEST,2023-06-12T21:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.12.06.npz,data/interim/gridsat/2023/gridsat_2023.06.12.09.npz,data/interim/gridsat/2023/gridsat_2023.06.12.12.npz,data/interim/gridsat/2023/gridsat_2023.06.12.15.npz,data/interim/gridsat/2023/gridsat_2023.06.12.18.npz,data/interim/gridsat/2023/gridsat_2023.06.12.21.npz,20.3,67.2,85.0,962.0,VSCS,21.1,66.5,85.0,962.0,VSCS,21.7,66.3,85.0,964.0,VSCS,22.3,66.9,75.0,972.0,VSCS
NIO_2023_BIPARJOY_20230613_0000Z,NIO_2023_BIPARJOY,TEST,2023-06-13T00:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.12.09.npz,data/interim/gridsat/2023/gridsat_2023.06.12.12.npz,data/interim/gridsat/2023/gridsat_2023.06.12.15.npz,data/interim/gridsat/2023/gridsat_2023.06.12.18.npz,data/interim/gridsat/2023/gridsat_2023.06.12.21.npz,data/interim/gridsat/2023/gridsat_2023.06.13.00.npz,20.6,67.0,85.0,962.0,VSCS,21.3,66.5,85.0,962.0,VSCS,21.8,66.3,80.0,966.0,VSCS,22.4,67.0,70.0,974.0,VSCS
NIO_2023_BIPARJOY_20230613_0300Z,NIO_2023_BIPARJOY,TEST,2023-06-13T03:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.12.12.npz,data/interim/gridsat/2023/gridsat_2023.06.12.15.npz,data/interim/gridsat/2023/gridsat_2023.06.12.18.npz,data/interim/gridsat/2023/gridsat_2023.06.12.21.npz,data/interim/gridsat/2023/gridsat_2023.06.13.00.npz,data/interim/gridsat/2023/gridsat_2023.06.13.03.npz,20.9,66.9,85.0,962.0,VSCS,21.4,66.4,85.0,962.0,VSCS,21.8,66.3,80.0,966.0,VSCS,22.6,67.1,70.0,976.0,VSCS
NIO_2023_BIPARJOY_20230613_0600Z,NIO_2023_BIPARJOY,TEST,2023-06-13T06:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.12.15.npz,data/interim/gridsat/2023/gridsat_2023.06.12.18.npz,data/interim/gridsat/2023/gridsat_2023.06.12.21.npz,data/interim/gridsat/2023/gridsat_2023.06.13.00.npz,data/interim/gridsat/2023/gridsat_2023.06.13.03.npz,data/interim/gridsat/2023/gridsat_2023.06.13.06.npz,21.0,66.7,85.0,962.0,VSCS,21.7,66.3,85.0,962.0,VSCS,21.8,66.3,80.0,966.0,VSCS,22.7,67.3,65.0,976.0,VSCS
NIO_2023_BIPARJOY_20230613_0900Z,NIO_2023_BIPARJOY,TEST,2023-06-13T09:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.12.18.npz,data/interim/gridsat/2023/gridsat_2023.06.12.21.npz,data/interim/gridsat/2023/gridsat_2023.06.13.00.npz,data/interim/gridsat/2023/gridsat_2023.06.13.03.npz,data/interim/gridsat/2023/gridsat_2023.06.13.06.npz,data/interim/gridsat/2023/gridsat_2023.06.13.09.npz,21.1,66.5,85.0,962.0,VSCS,21.7,66.3,85.0,964.0,VSCS,21.9,66.5,80.0,966.0,VSCS,22.8,67.6,65.0,976.0,VSCS
NIO_2023_BIPARJOY_20230613_1200Z,NIO_2023_BIPARJOY,TEST,2023-06-13T12:00:00+00:00,data/interim/gridsat/2023/gridsat_2023.06.12.21.npz,data/interim/gridsat/2023/gridsat_2023.06.13.00.npz,data/interim/gridsat/2023/gridsat_2023.06.13.03.npz,data/interim/gridsat/2023/gridsat_2023.06.13.06.npz,data/interim/gridsat/2023/gridsat_2023.06.13.09.npz,data/interim/gridsat/2023/gridsat_2023.06.13.12.npz,21.3,66.5,85.0,962.0,VSCS,21.8,66.3,80.0,966.0,VSCS,22.0,66.7,75.0,970.0,VSCS,22.9,68.0,65.0,976.0,VSCS
